material_id,pretty_formula,band_gap
mp-1218977,Sn2(PdPt)3,0.0
mp-1219056,Sn2Sb2Pb4O13,1.327799999999999
mp-1219090,SmDyNi2,0.0
mp-1219097,SmErNi2,0.0
mp-1219863,Pr6Mn(SiS7)2,1.0845
mp-1220,Be5Au,0.0
mp-1220487,Nd2P7Rh12,0.0
mp-1220599,NbVNi,0.0
mp-1220665,Nd2Mn3FeGe4,0.0
mp-1220865,NaSm2Se3,0.0
mp-1222032,Mn2InSbO6,0.47020000000000006
mp-1222458,LiB12PC,2.4236
mp-1222544,Li4CoRuO6,0.5505
mp-1222916,LaCu2Ni3,0.0
mp-1223114,La4CePd15,0.0
mp-1223175,La6Cr(SiS7)2,0.0
mp-1223449,LaGa2Ni3,0.0
mp-1223690,KAgSnSe3,1.2891
mp-1223953,K5BaNbAs4,1.1297
mp-1224947,FeNiPt6,0.0
mp-1225377,Eu2FeP3Pt7,0.0
mp-1225911,La5Al15Cu2Au3,0.0
mp-1226198,Co4Cu3(NiSe6)2,0.0
mp-1226259,Cs3Ag9(SbS3)4,1.593099999999999
mp-1226388,Cr2CdSe3S,0.42959999999999904
mp-1226547,CeThB8,0.0
mp-1227310,Ce2(InSn)3,0.0
mp-1227389,BiPbIO2,1.757299999999999
mp-12277,CaAgP,0.1935
mp-1228909,Al3SiPd4,0.0
mp-1229021,CsVCuF6,0.0
mp-12451,LiLa2OsO6,0.3501
mp-12724,SrZn,0.0
mp-12728,EuTmCuS3,0.2358
mp-1278,Zr2Si,0.0
mp-13196,SmSbO4,2.2899
mp-13673,NaSiAu3,0.0
mp-1487,AlNi,0.0
mp-1491,VB2,0.0
mp-15643,SrMgGe,0.086299999999999
mp-15958,Nb3VS6,0.0
mp-15973,Cr2HgS4,0.1593
mp-16000,Cs5Ti6AgSe27,0.5941999999999991
mp-1620,Si2W,0.0
mp-16998,Ba2Nb6Te2O21,2.214
mp-17045,Hf3Rh5,0.0
mp-17242,Nb2(PO4)3,0.0
mp-1734,CaZn5,0.0
mp-1753,ThAs,0.0
mp-1774,ErB2,0.0
mp-1782,ScSe,0.0
mp-1788,As2O5,1.426
mp-1822,TiAs,0.0
mp-1826,Ta3S2,0.0
mp-18487,KVTeO5,3.3465
mp-18659,SrCo2(PO4)2,2.8715
mp-18974,HoNiO3,0.0
mp-19080,Na2Mn3O7,1.5444
mp-19144,Rb2W2O7,2.423
mp-19340,LiVO2,0.0
mp-19464,Na5Lu(MoO4)4,3.830199999999999
mp-19893,PbCO3,3.3407
mp-20144,NbCrP,0.0
mp-20405,V2Ga5,0.0
mp-20695,Zr3In,0.0
mp-20959,Ce2InGe2,0.0
mp-21294,Y2In,0.0
mp-21297,LiSn4Ru,0.0
mp-21387,CeInPd,0.0
mp-21597,Ce3(GeRh)2,0.0
mp-21651,Ce5Ge2Ru,0.0
mp-21653,BaNiN,0.0
mp-21710,CaGeAu,0.0
mp-2197,BaHg,0.0
mp-22005,V2Pb2O7,2.8682
mp-22332,TaInS2,0.0
mp-22344,Sn7Ru3,0.0
mp-22435,CeBPt3,0.0
mp-22668,YCoO3,0.0
mp-22687,BaIn4,0.0
mp-22801,LuSiRh,0.0
mp-23064,Bi2MoO6,2.1438
mp-23114,Sr2Co(BrO)2,0.6519
mp-23120,Cs2NaYCl6,5.1215
mp-23137,Ba2YBiO6,1.8249
mp-2367,LaC2,0.0
mp-23776,BeH8(ClO2)2,5.341
mp-24147,AcH2,0.0
mp-24171,SrPH3O4,5.779800000000001
mp-24565,BaHClO,4.8708
mp-24720,PuH2,0.0
mp-27146,Cs2Sb4S7,1.5895000000000001
mp-27191,Zr9S2,0.0
mp-27288,RuXeF7,0.9654
mp-27301,Rb3Au3Cl8,0.8199000000000001
mp-27437,Zr(IO3)4,3.2024
mp-27505,Fe3Sn2,0.0
mp-27583,Sr2P6O17,5.326
mp-27597,K2Mo2O7,3.4103
mp-27687,LiP7,1.655999999999999
mp-27764,K4I2O9,1.941
mp-28074,RbPaF6,4.0043
mp-28140,P2Pb3S8,2.312599999999999
mp-28467,Cs2Cu5Se4,0.0
mp-2847,ErB4,0.0
mp-28472,Er10Ru10C19,0.0
mp-28778,KScF4,6.0976
mp-28957,NiP4O11,4.6421
mp-29215,Te4P2O13,3.0667
mp-29361,K2U2O7,1.6672
mp-2960,HfSnRh,0.0
mp-29666,Bi2Te2Se,0.544199999999999
mp-29748,TePdI,0.0
mp-2980,Pr2Te4O11,3.3287
mp-29831,TaCl5,2.823699999999999
mp-30236,TlAsSe2,1.1514
mp-30337,Al5W,0.0
mp-30435,BaZn2,0.0
mp-30512,CeTlPd,0.0
mp-30522,Nd5Ir3,0.0
mp-30574,CsGa7,0.0
mp-30598,SrCuSn2,0.0
mp-30816,Li2AlPd,0.0
mp-30999,CuCl2,0.0
mp-31003,B10H13I,2.3907
mp-31060,Rb4(BS)9,3.1228
mp-31065,Sc2(SeO3)3,3.8079
mp-31269,Na2S2O7,5.2697
mp-31301,LiSn4Au3,0.0
mp-31330,NdInRh,0.0
mp-314,Th3Ge2,0.0
mp-3151,Li3TaO4,4.5395
mp-31627,Ba2NbCrO6,1.582999999999999
mp-3166,Th(SiOs)2,0.0
mp-32,Ge,0.0
mp-3303,Ce(AlGa)2,0.0
mp-3895,Ho(SiRh)2,0.0
mp-397,KCd13,0.0
mp-4034,LaTe2Se,0.0
mp-411,ErCo3,0.0
mp-4240,RbCeTe2,0.0
mp-4287,Sr2SnO4,3.1001
mp-4727,Ba(SbSe2)2,0.9964000000000001
mp-4875,GdTaO4,3.2929
mp-4971,K4Sn3Se8,1.4545
mp-4995,LiSbO3,2.1517
mp-5025,Zr2CS,0.0
mp-504210,Mo(PO3)5,0.0522
mp-505319,PtF6,0.0
mp-505467,YSiPd,0.0
mp-505697,Bi6P4PbO20,3.403599999999999
mp-532160,Ca14MnP11,0.16820000000000002
mp-536,ThZn4,0.0
mp-540695,Cs2DyCl5,4.8884
mp-540736,BaCd(PO3)4,4.396400000000001
mp-540904,ThI3,0.0
mp-542728,Co21(B3Mo)2,0.0
mp-542754,Tb2Si5Os3,0.0
mp-542933,TbMg2Cu9,0.0
mp-549475,TbBi2BrO4,1.3573
mp-5517,Tb(NiP)2,0.0
mp-552162,Sr2FeReO6,0.0
mp-552547,SrBiIO2,2.893499999999999
mp-554056,Ca2B5BrO9,5.2051
mp-554160,K2CuP2O7,0.334099999999999
mp-554303,La3U(ClO2)3,1.577199999999999
mp-554389,Ta3(BiS3)2,0.0
mp-554919,Tl4Mo5O17,2.5425
mp-555417,K4Th(MoO4)4,4.0045
mp-555736,BaHg2(ClO)2,2.1378
mp-555885,SrV4(AgO6)2,2.1241
mp-556399,LaTiI5O16,2.8572
mp-556442,Tc2O5F4,1.8738000000000001
mp-556516,Tl2S,0.899
mp-556560,MnF3,0.5113999999999991
mp-556756,KSb2PO8,2.2135
mp-557086,TmMoO4F,3.742899999999999
mp-557637,Hg2SeO3,2.5133
mp-558550,Ag4Mo2Se3O16,1.6559
mp-559574,K3Sm(BO3)2,3.418399999999999
mp-559713,Fe3(P2O7)2,2.0084
mp-559792,Nd2As6Xe5F46,2.6465
mp-559814,Li5SbS3I2,2.508199999999999
mp-559984,Rb8AlAu3O4,1.2244
mp-559994,La6S4BrN3,1.408999999999999
mp-560019,K2Ge3(BO5)2,3.868299999999999
mp-560297,LiTaSiO5,3.806499999999999
mp-560548,KNi3As3O11,2.562999999999999
mp-560742,Ba2TeP2O9,3.5039
mp-560789,SbI(ClF3)2,1.8658000000000001
mp-561434,Rb2Sn2Hg3S8,1.656299999999999
mp-561448,Na4Ce(As2O7)2,1.5519
mp-567197,YSnAu,0.0
mp-567280,Yb5Bi3,0.0
mp-567458,Ho(PRu)2,0.0
mp-567492,Ce2WC2,0.0
mp-567752,Cs2In3,0.1628
mp-568062,DyTlSe2,1.430899999999999
mp-568139,NdInAu2,0.0
mp-568148,PrZn11,0.0
mp-568335,Cs2Hg27,0.0
mp-568914,K2WCl6,0.0
mp-569013,Ho(SiAu)2,0.0
mp-569086,DyInNi,0.0
mp-569508,Pr6Cd4Pd13,0.0
mp-569603,BaCa4(CuN2)2,0.23970000000000002
mp-569678,Rh4Pb5,0.0
mp-570947,YbSnAu,0.0
mp-571167,NdNiSb3,0.0
mp-571438,Be12V,0.0
mp-571575,Pr5(CBr4)2,0.6061000000000001
mp-572767,CsAuF4,2.4479
mp-573622,Dy12Co7,0.0
mp-579628,Gd2Tl,0.0
mp-581967,Nb2O5,1.6746999999999992
mp-601322,Ba6Ge5N2,0.0
mp-6018,Ba3NdRu2O9,0.0
mp-607138,Sc5Bi3,0.0
mp-608516,CsGaCl4,4.4984
mp-615760,Ba5(InSb3)2,0.0
mp-6178,Cs2KTiF6,0.0
mp-620571,CaInPd,0.0
mp-635,ScRh3,0.0
mp-638558,Na10EuSn12,0.675399999999999
mp-640324,TmCuPbSe3,1.231799999999999
mp-6404,BaCa2(PN2)6,4.072599999999999
mp-641683,Eu2Ir2O7,0.0
mp-642655,K2GdF5,0.24380000000000002
mp-645340,Nd(BO2)3,5.254999999999999
mp-645514,Bi12Rh3Br2,0.0
mp-6456,LiNbGeO5,3.3859999999999992
mp-645799,VP2Pb2O9,2.2786
mp-647247,Er2Ga10Os3,0.0
mp-649833,Tb15(Ni4P3)7,0.0
mp-6527,Na3Li3In2F12,5.2896
mp-6571,BaCuAs2O7,0.4792
mp-665747,EuAg,0.0
mp-6669,Sr5P3O12F,5.2119
mp-667345,NbTl2PO6,2.9007
mp-6694,Cs2Zr(SiO3)3,4.7914
mp-6787,RbLiB4O7,4.8696
mp-680671,Mg4Zn7,0.0
mp-683974,Pr2(SeO3)3,3.6441
mp-684881,Mn27Sb26,0.0
mp-6908,YMgZn,0.0
mp-697683,PH8N3O2,4.5076
mp-7095,CeCoSi2,0.0
mp-7189,AlPd,0.0
mp-739,TiP,0.0
mp-753669,Hf(MnSn)6,0.0
mp-755465,Hg2Pt2O7,0.0
mp-756442,Mg(CoO2)2,0.0
mp-759647,LiWF6,3.4687
mp-759912,Li10CoNi9O20,0.4141
mp-760825,LiCu3F10,0.0
mp-766046,Tl(WO3)3,0.0
mp-769147,Y2(SeO4)3,3.8169
mp-770957,Be(CoO2)2,2.2683
mp-775485,Bi3PO7,2.3797
mp-776555,NaV3P2O13,2.1006
mp-776597,NaCu(PO3)4,0.7168
mp-777297,K5H(CN2)2,3.8504
mp-779221,P2H9(CBr)3,2.5267
mp-79,Zn,0.0
mp-8133,LaPO4,4.8969000000000005
mp-8244,Ti5TlSe8,0.0
mp-8375,Th(SiTc)2,0.0
mp-849570,Li2V3SbO8,2.0777
mp-861936,LiPd3,0.0
mp-861953,AlFeRh2,0.0
mp-862257,Sc2ZnAu,0.0
mp-862332,LaHg3,0.0
mp-862366,Sc2TlAg,0.0
mp-862758,PrMgHg2,0.0
mp-862780,K2InP2S7,1.8783999999999992
mp-862815,LiScAu2,0.0
mp-862840,Pr11In9Ni4,0.0
mp-862872,PmAgAu2,0.0
mp-862923,PmInAg2,0.0
mp-862974,PmZnAu2,0.0
mp-863066,Ta6Pb4O19,1.7453999999999992
mp-864796,EuCdHg2,0.0
mp-864804,LiTbHg2,0.0
mp-864840,NbZnRu2,0.0
mp-864996,AcMg5,0.0
mp-864999,Dy2IrRh,0.0
mp-865108,NaSmHg2,0.0
mp-865169,CaErRh2,0.0
mp-865170,GaFeRh2,0.0
mp-865321,Lu2IrRu,0.0
mp-865403,Tm2MgGe2,0.0
mp-865586,VGaRu2,0.0
mp-865611,MgRh3,0.0
mp-865630,Yb2AgGe,0.0
mp-865771,YbInPd2,0.0
mp-865790,YbInHg2,0.0
mp-865920,YbPmZn2,0.0
mp-865929,Cd2PtRh,0.0
mp-865981,TmMgHg2,0.0
mp-866119,Tm2RuPt,0.0
mp-866688,Cs4P2PdSe8,1.4224
mp-8667,CeB2C,0.0
mp-867167,LiCa2Tl,0.0
mp-867287,LiInAu2,0.0
mp-867324,Tb2Ni12As7,0.0
mp-867580,Li2Cr5(Si2O7)2,2.7032
mp-867975,CsB2H5O6,5.0467
mp-8866,La10Se19,0.5697000000000001
mp-8896,Sr2B4Rh5,0.0
mp-9023,ScSiAu,0.0
mp-932,ScGa3,0.0
mp-956,U3Si,0.0
mp-972536,Sm2TlAg,0.0
mp-973921,Lu2Ni12As7,0.0
mp-9753,Na2NbF6,0.29700000000000004
mp-976955,Li2RuF6,0.047799999999999
mp-9934,BaMgSi,0.0
mp-996942,Ba6In2NF,0.0
mp-9973,VB,0.0
mp-999335,NdRh,0.0
mp-999471,NaNdSe2,1.8264
mp-1007666,HoAu,0.0
mp-1009132,HoBiPd,0.0
mp-1018799,MgSc3Ru2,0.0
mp-1019714,CsCa10(PO4)7,5.2036
mp-1025177,Rb2CuF4,0.0
mp-1029257,Zn2ReN3,0.0
mp-10320,La2MgRhO6,0.0
mp-10560,Sm3AuO6,1.8294000000000001
mp-1065668,GdNiC2,0.0
mp-10677,CaPAu,0.0
mp-1069956,Ca(SiRh)2,0.0
mp-1071567,GdSn2,0.0
mp-1071694,TmZnGa,0.0
mp-10721,Ti2C,0.0
mp-1072553,TmCdNi4,0.0
mp-1076936,ThSiSe,0.0
mp-1077095,LuCdNi4,0.0
mp-1077393,TmB2Ir3,0.0
mp-1077466,CaBi2,0.0
mp-1077485,HoSnGe,0.0
mp-1078086,In2Ni3Se2,0.0
mp-1078195,SiI3,2.9565
mp-1078292,CdCu2SnS4,0.3113
mp-1078439,CeIn7Pt2,0.0
mp-1078498,ZnCu2SiTe4,0.29000000000000004
mp-1078543,YbAlCu,0.0
mp-1078673,NdInNi,0.0
mp-1079146,Th3Si2,0.0
mp-1079613,Sm(GeIr)2,0.0
mp-1079803,Th(BOs)2,0.0
mp-1079992,Zr2PbC,0.0
mp-1080144,Sm(NiSn)2,0.0
mp-1080453,NdAsRuO,0.0
mp-1080489,HfGeRu,0.0
mp-1084808,YbAu,0.0
mp-1089,TiIr3,0.0
mp-1095128,TiPOs,0.0
mp-1095197,SmCdGa,0.0
mp-1100787,YbMg149,0.48689999999999906
mp-1101093,CsZn4P3,0.37250000000000005
mp-1101867,ZrCuSn,0.0
mp-1102073,SrCdPt,0.0
mp-1102084,DyTc2,0.0
mp-1102399,Fe2P2O7,0.752899999999999
mp-1103421,Dy2Pt,0.0
mp-1104547,HoGa3Ru,0.0
mp-1104803,Dy(AlC)3,0.0
mp-1105893,La3Cu3Bi4,0.3808
mp-1106326,Er2Si4Mo3,0.0
mp-1112688,Cs2LiCeBr6,0.44520000000000004
mp-1113784,Rb2EuAgCl6,0.0
mp-1114374,Rb3GaF6,5.6871
mp-1114687,Rb3AsF6,4.2991
mp-11436,Er(VGa2)2,0.0
mp-1147715,BaCuS2,0.0
mp-1154,Ho4C7,0.586699999999999
mp-11557,ScRe2,0.0
mp-11564,TmRh,0.0
mp-11584,Lu8Te,0.0
mp-1178446,CoPO4,1.212
mp-1178678,YH3,0.006799999999999
mp-11807,LiPt,0.0
mp-1183063,Ac2CdGe,0.0
mp-1183187,AlFe2Ge,0.0
mp-1185263,LiPaO3,2.9267000000000003
mp-1185585,Mg149Cr,0.0245
mp-1185597,Mg149Ga,0.47790000000000005
mp-1185620,MgVRu2,0.0
mp-1185634,Mg149Si,0.34039999999999904
mp-1186117,NiPt3,0.0
mp-1186655,PmTmRu2,0.0
mp-1186761,Ta2MnRe,0.0
mp-1187064,Th3In,0.0
mp-1187522,YbSmCd2,0.0
mp-1187575,Tm2GaRu,0.0
mp-1189327,Sm2Si5Ni3,0.0
mp-1190028,TmAl3Ni2,0.0
mp-1190059,EuHfS3,0.0
mp-1190294,Zr5Sn3Se,0.0
mp-1191254,Ho3B7W,0.0
mp-1191378,Tb3SbO7,2.7520000000000002
mp-1191543,HoCrB4,0.24910000000000002
mp-1191707,Lu3(SiNi3)2,0.0
mp-1191755,Yb2Fe12P7,0.0
mp-1192210,LiDySn,0.0027
mp-1192856,Rb2WSe4,1.3985
mp-1192912,La3RuBr3,0.0
mp-1193241,Hf6Al16Pd7,0.0
mp-1193397,Zr9NiMo4,0.0
mp-1193521,V3(Co10B3)2,0.0
mp-1193567,TbMoBrO4,2.0463
mp-1193840,Zr6Al16Pd7,0.0
mp-1193912,Ti3(Ni10B3)2,0.0
mp-1194094,Lu2(Ga3Co)3,0.0
mp-1194348,Eu3GaP3,0.0
mp-1194809,Rb8Cu6As8S19,1.2763
mp-1195089,KMgAs3F18,4.6955
mp-1195550,K2Ce(PO4)2,1.2912
mp-11958,CaSn2Pd,0.0
mp-1196316,Cr7C3,0.0
mp-1196661,ErNiSn2,0.0
mp-1196759,Yb11Bi10,0.0
mp-1197401,K4B10H4O19,5.133199999999999
mp-1197471,LiAs(XeF4)3,2.9108
mp-1197620,K3As(PSe3)3,1.5724
mp-1197797,K3Ta2Cu3S8,2.311
mp-1197860,Nd3Sn13Ir4,0.0
mp-1198176,NbAl2(SeCl4)2,1.9328
mp-1198273,SrP11H28N9,1.9578000000000002
mp-1198778,Te6RuBr8,1.4039000000000001
mp-1199088,Rb4Mo5(PO11)2,3.3974
mp-1199315,Lu3Ga2,0.0
mp-1199558,Sm5Ir3,0.0
mp-1199949,Tm5B2(O2F3)3,6.023999999999999
mp-1200971,Sc2Nb3Ge4,0.0
mp-1201215,H7AuN4O15,1.9357000000000002
mp-1201929,BaLa(SbSe3)2,0.646199999999999
mp-1202195,Pr2ZrS5,1.051299999999999
mp-1202574,AgS2(O3F)2,0.013800000000000002
mp-1203145,K3Yb(SO4)3,0.0
mp-1203477,Ce2SiPd14,0.0
mp-1204836,RbTa3(TeO6)2,2.9
mp-1205075,KBa2Cd2Sb3,0.2048
mp-1205290,Zn6Ru,0.011299999999999
mp-1205373,Y6CoBr10,0.09149999999999901
mp-1205382,Ba3YIr2O9,0.0
mp-1205407,Sm3Rh,0.0
mp-1205603,TbSiRu2C,0.0
mp-1206255,ErIn5Rh,0.0
mp-1206340,ErMn2SiC,0.0
mp-1206516,Lu3InC,0.0616
mp-1206769,Tm2MgNi2,0.0
mp-1206785,Nd2GaNi2,0.0
mp-1206849,SrPAu,0.0
mp-1206856,DyB3Mo,0.0
mp-1207113,Rb(PRh)2,0.0
mp-1207142,Rb(CoAs)2,0.0
mp-1207177,TbBiPd,0.0
mp-1207217,Rb2PuO4,0.0
mp-1207650,YbAg(WO4)2,0.0
mp-1207658,Yb(FeSb3)4,0.0
mp-1207676,YbEu3O6,0.0
mp-1207680,YGeBiO5,3.4447
mp-1207813,Y4CdPt,0.0
mp-1207829,Yb6Mn4Al43,0.0
mp-1207961,Tm5SbPt2,0.0
mp-1208145,Tm(Al5Re)2,0.0
mp-1208183,Tm6Ta4Al43,0.0
mp-1208672,SrCo(GeO3)2,2.2472
mp-1208883,SmAsSe,0.584199999999999
mp-1209046,ScBi3(MoO6)2,2.8928000000000003
mp-1209136,RbSm(WO4)2,3.4517
mp-1209367,RbEr(WO4)2,3.4229000000000003
mp-1209462,Rb3NaRe2O9,1.783
mp-1209803,Pr2(Al3Rh)3,0.0
mp-1211106,LiPr2RuO6,0.3428
mp-1211281,La3HfGa5O14,3.7206
mp-1211311,La2(Al3Ir)3,0.0
mp-1211441,Nd23Mg4Ni7,0.0
mp-1211497,KSc(WO4)2,3.0946
mp-1211687,La5Ge3O,0.0
mp-1211724,Mn2Tl2(MoO4)3,2.7963
mp-1211788,La4CI6N,1.1841
mp-1211986,K2Hg3S4,2.0728
mp-1212312,Ho4CdPd,0.0
mp-1212628,Ho3Ga15Ru4,0.0
mp-1212949,Er4CdPt,0.0
mp-1213067,Er2(Ga3Rh)3,0.0
mp-1213076,CsLu(MoO4)2,4.0118
mp-1213227,DySi3Ni5,0.0
mp-1213363,EuNpO3,0.0
mp-1213369,CsTb(NbBr3)6,0.960199999999999
mp-1213740,CrNiAg2F7,1.6357
mp-1213760,CeMgRh,0.0
mp-1214345,BaSi12Pt5,0.0
mp-1214509,Ba3ZrIr2O9,0.0
mp-1214513,Ba6Tb2Al4O15,3.9202
mp-1215155,Ba21(Cd2Bi9)2,0.32220000000000004
mp-1215432,YbTmSe2,0.0
mp-1215551,YbZnGa,0.0
mp-1215634,Zr2Te3,0.0
mp-1216061,Yb2SnS5,0.8999
mp-1216156,Y2(CuNi)5,0.0
mp-1217570,TbCu2Ni3,0.0
mp-1217877,Tb14(P8Ir11)3,0.0
mp-1218087,Ta3Mn8Al,0.0
mp-1219024,SmGa3Pd,0.0
mp-1219162,Sm6Ge3Se14,1.1564
mp-1219195,Sm2Ga3Cu,0.0
mp-1219236,Re3Br8Cl,0.9126000000000001
mp-1219336,Sr10In17Au27,0.0
mp-1219658,Rb8Nd(AsS4)4,0.0342
mp-1220139,NdGePt,0.0
mp-1220172,NdAl2Pt3,0.0
mp-1220430,NbMoO4,0.0053
mp-1221046,NaPuF4,0.0
mp-1221215,Na3ThB24,0.0
mp-1221246,Na3Y(Si2O5)3,4.598599999999999
mp-1222297,LiTbS2,1.9042000000000001
mp-1222470,LuAl7Fe5,0.0
mp-1223006,LaAl2Ag3,0.0
mp-1223466,La6Mg(GeS7)2,2.0051
mp-1223845,K(SiPd)4,0.0
mp-1224154,K2P2PdO7,1.1952
mp-1225380,Dy6Mg(GeS7)2,2.1738
mp-1225829,CsTiAlO4,3.9228
mp-1225926,CsGaCuF6,0.0
mp-1226247,Cr4GaCuS8,0.0
mp-1226851,CeTaTiO6,0.34880000000000005
mp-1227448,Ca(B2Pt3)2,0.0
mp-1228225,Ba3Ta4TiO15,2.3841
mp-1228332,Ba2TlSbO6,0.0
mp-1228411,Ba5Li2U3O15,1.280799999999999
mp-1228672,B5Ir3W2,0.0
mp-1229166,Cs(NpSe3)2,0.0
mp-1235,TiIr,0.0
mp-1235059,LiO8,0.0
mp-12487,CsDyCdTe3,1.543699999999999
mp-12803,BaEr2F8,7.2197
mp-12923,SrPIr,0.0
mp-13351,RbUAgSe3,0.0
mp-13474,LiErGe,0.0
mp-13478,SmCoSi2,0.0
mp-13772,Li3Pr2(BO3)3,4.7083
mp-1402,SmNi2,0.0
mp-14304,Lu2MgS4,2.1437
mp-1458,Nb3Ir,0.0
mp-14786,Ba(Cu2As)4,0.0
mp-14842,Mg3(Ni10P3)2,0.0
mp-14912,La4Si2Se3O7,2.415400000000001
mp-15039,Ba2Yb(CuO2)4,0.0
mp-15051,Nd(PdO2)2,0.0
mp-15147,K2VCuS4,1.2547000000000001
mp-15236,CrSbSe3,0.0
mp-1646,Li3Hg,0.0
mp-16501,HfAlPd2,0.0
mp-16866,KNpN3O11,0.09829999999999901
mp-17054,Cs3TaS4,2.9443
mp-17120,Cs6K3AlSb4,0.6523000000000001
mp-17466,Hf5Sb3,0.0
mp-1751,ThSb,0.0
mp-17707,Cs3Na2SnP3,1.038799999999999
mp-17841,Mg4Nb2O9,3.4252000000000002
mp-17872,Ba(YTe2)2,0.8063
mp-17954,BaCu2SnS4,0.3935
mp-18290,Sr6Ga5N,0.0
mp-18449,K2ZrO3,4.0795
mp-18460,K2Si6GeO15,4.3731
mp-18571,BaCrO4,2.981
mp-18658,RbLaSiS4,2.7799
mp-18868,RbFe(MoO4)2,2.4314
mp-18883,YVO3,1.5634000000000001
mp-19017,LiFePO4,3.920899999999999
mp-19083,NaVO3,3.240599999999999
mp-1969,NbSb2,0.0
mp-19728,YSiRh,0.0
mp-19806,USiIr,0.0
mp-19810,TaNiTe2,0.0
mp-19914,RbGdTe4,0.0
mp-20857,CoB,0.0
mp-21100,CrBPbO4,2.2358000000000002
mp-21171,MnGaCo2,0.0
mp-21200,PuGa2,0.0
mp-21215,InPd,0.0
mp-21316,TaSiIr,0.0
mp-21350,Pr2MgGe2,0.0
mp-21757,Eu3Al5O12,0.0005
mp-21767,Si2Pb3O7,2.6294
mp-21845,FePd3,0.0
mp-21849,Eu(SiIr)2,0.0
mp-2191,ErSb,0.0
mp-22018,Hf(MnGe)6,0.0
mp-22031,EuSnPd,0.0
mp-22524,CeP2O7,1.7292
mp-22626,OsF6,0.0
mp-22653,Eu(SiAg)2,0.0
mp-22697,Ni3(PO4)2,4.1061
mp-22902,LiBi,0.0
mp-2292,La2O3,3.5901
mp-22983,LiAlCl4,5.556999999999999
mp-2324,PrCd2,0.0
mp-23363,NaAlCl4,5.6586
mp-23370,CuW3Br7,2.063799999999999
mp-2338,TbZn2,0.0
mp-24015,Cd2H3ClO3,2.0929
mp-2409,Ni5Sb2,0.0
mp-24250,Mn2H2SO6,2.7637
mp-2480,OsSe2,0.5819999999999991
mp-24822,Na5Al3H14,2.5979
mp-2491,ErSe,0.0
mp-2545,YbHg,0.0
mp-25983,LiMo(PO4)2,2.9859999999999998
mp-26005,LiMn6P7O24,3.5602
mp-2620,DySi,0.0
mp-27144,TlPO3,3.4619
mp-27753,In2(PS3)3,1.440499999999999
mp-27976,SmBr3,2.9293
mp-28207,V2S2O11,2.3422
mp-28419,K2TeSe3,1.9572999999999992
mp-28457,Ba2Ta15O32,0.0
mp-28638,Gd2CCl,0.0
mp-28701,CsSbS6,1.7828
mp-2877,Nd(CuSi)2,0.0
mp-28884,Cs(FeAs)2,0.0
mp-28913,Ti6CCl14,0.9617999999999991
mp-28943,Mn2BO4,0.5519000000000001
mp-29375,Na3InS3,2.7744
mp-29498,WBr2,2.4659
mp-29693,Rb2AgCl3,2.965099999999999
mp-2985,HoB2Ru3,0.0
mp-30142,Be4N6O19,3.5725
mp-30464,Bi2Pd5,0.0
mp-30473,Ca3Ga5,0.0
mp-30819,LiAl2Pt,0.0
mp-3114,Tb2(MoO4)3,3.6938
mp-31303,Pr4Se3N2,1.402699999999999
mp-31414,DySnAu,0.0
mp-31472,Rb5Hg19,0.0
mp-31480,Ca3(GaPd)2,0.0
mp-31908,Mn3Nb6O11,0.240599999999999
mp-32578,Ce2Se3,0.0
mp-3368,LiNb3O8,2.9482
mp-3444,ErTaO4,4.0463
mp-3570,NdPPd,0.0
mp-3605,Th(CoGe)2,0.0
mp-3715,CoGeTe,0.12959999999999902
mp-38280,LiTiO2,0.0
mp-3944,ZrAlNi2,0.0
mp-4202,BaAl2O4,4.0969
mp-4326,KErS2,2.4051
mp-4417,Al2(SO4)3,6.0438
mp-4502,Ta6Si7Ni16,0.0
mp-4614,Tb(SiAg)2,0.0
mp-4785,CeAl3Pd2,0.0
mp-4969,TbCoSi2,0.0
mp-504835,NbNiAs2,0.0
mp-505647,KGd(WO4)2,3.2666
mp-510274,Zr2Si4Ru3,0.0
mp-510595,Er5CoSb2,0.0
mp-511,PrGe,0.0
mp-5121,Nd2Te4O11,3.317799999999999
mp-5159,LiGa2Pd,0.0
mp-532085,Li2IrO3,0.0
mp-532120,Sb24(Cl7F17)5,2.5007
mp-540792,Ge2S3Br2,2.4625
mp-541202,TlCuAsO4,0.011800000000000001
mp-541289,Y2S3,1.5992000000000002
mp-541353,K2(TcS2)3,1.040899999999999
mp-542840,In2Si2Pb2O9,3.3503
mp-542881,Ce3(CuSn)4,0.0
mp-542985,Gd(CoSi)2,0.0
mp-550468,Co2P2O7,2.0878
mp-554168,KRb2MoF6,3.7861000000000002
mp-554226,Rb2U(MoO5)2,0.0
mp-554423,Y(PO3)3,5.689
mp-554828,Na2Be(GeO3)2,3.4083
mp-555215,Mg2Mn(PO4)2,3.5416
mp-555338,BaMo2(PO6)2,3.017
mp-555537,Na3ErV2O8,3.6437
mp-555833,Hg3As8(S4Br3)2,2.1064
mp-556656,Mn3B7ClO13,0.5057
mp-556723,Na3Fe2(AsO4)3,2.185699999999999
mp-556782,Gd3CuSnS7,1.284899999999999
mp-557649,K2Ce(Si2O5)3,2.2231
mp-558030,KMo2Cl7O2,2.661299999999999
mp-558124,K2Mo(SO5)2,2.8773
mp-558128,KNd2NbO6,3.627799999999999
